Train_ID,Source,Destination,Date,Time,Day,Month,Holiday,Passengers,Capacity,Platform
14415,Kolkata,Hyderabad,2024-06-24,10:30,24,6,0,1175,800,4
14416,Kolkata,Pune,2024-05-26,01:15,26,5,0,260,800,10
14417,Mumbai,Bangalore,2024-09-11,18:45,11,9,0,577,1000,10
14418,Hyderabad,Chennai,2024-08-14,18:30,14,8,1,580,1000,3
14419,Delhi,Chennai,2024-09-02,03:15,2,9,1,1056,1000,7
14420,Hyderabad,Delhi,2024-01-23,17:00,23,1,0,987,800,1
14421,Delhi,Hyderabad,2024-07-30,17:15,30,7,1,302,1000,5
14422,Pune,Hyderabad,2024-09-07,05:45,7,9,0,728,800,9
14423,Hyderabad,Pune,2024-12-09,11:45,9,12,0,309,800,2
14424,Mumbai,Pune,2024-02-01,14:00,1,2,0,400,1200,7
14425,Chennai,Hyderabad,2024-05-06,01:45,6,5,0,929,800,2
14426,Hyderabad,Chennai,2024-07-03,16:30,3,7,0,703,1000,7
14427,Delhi,Hyderabad,2024-12-26,06:00,26,12,1,217,1200,3
14428,Mumbai,Kolkata,2024-09-27,21:30,27,9,1,657,1000,10
14429,Mumbai,Bangalore,2024-01-16,06:00,16,1,0,774,800,4
14430,Kolkata,Delhi,2024-11-06,12:15,6,11,0,1042,1000,7
14431,Chennai,Bangalore,2024-03-17,02:30,17,3,0,799,800,3
14432,Kolkata,Chennai,2024-01-10,01:00,10,1,1,472,1000,7
14433,Hyderabad,Chennai,2024-06-18,20:00,18,6,0,973,800,1
14434,Chennai,Kolkata,2024-09-05,21:45,5,9,0,327,1000,1
14435,Kolkata,Pune,2024-05-14,18:15,14,5,0,756,1200,10
14436,Pune,Kolkata,2024-12-28,20:30,28,12,0,787,800,4
14437,Kolkata,Pune,2024-02-03,10:15,3,2,0,243,1000,10
14438,Mumbai,Pune,2024-11-02,15:45,2,11,1,1002,1200,4
14439,Kolkata,Hyderabad,2024-04-11,14:45,11,4,1,901,800,7
14440,Bangalore,Kolkata,2024-05-29,03:45,29,5,0,1129,1000,3
14441,Delhi,Bangalore,2024-05-26,01:45,26,5,0,691,1200,4
14442,Delhi,Mumbai,2024-06-14,13:15,14,6,0,415,1200,10
14443,Bangalore,Hyderabad,2024-11-08,14:00,8,11,0,268,1200,3
14444,Chennai,Pune,2024-03-12,00:15,12,3,1,678,800,9
14445,Pune,Delhi,2024-02-24,02:45,24,2,0,256,800,5
14446,Hyderabad,Kolkata,2024-02-12,07:30,12,2,1,900,1200,3
14447,Hyderabad,Delhi,2024-08-15,00:30,15,8,0,1150,1200,2
14448,Bangalore,Chennai,2024-05-13,09:15,13,5,1,364,800,6
14449,Bangalore,Kolkata,2024-04-29,18:45,29,4,0,1195,1200,8
14450,Hyderabad,Kolkata,2024-03-29,01:00,29,3,0,465,1200,7
14451,Chennai,Mumbai,2024-08-30,21:00,30,8,0,1048,800,7
14452,Bangalore,Hyderabad,2024-06-02,19:45,2,6,0,293,1200,3
14453,Bangalore,Chennai,2024-12-11,18:30,11,12,1,1010,800,9
14454,Bangalore,Delhi,2024-08-25,23:45,25,8,1,792,1200,1
14455,Mumbai,Hyderabad,2024-10-28,11:15,28,10,0,930,800,2
14456,Pune,Bangalore,2024-08-04,03:30,4,8,1,637,800,9
14457,Kolkata,Delhi,2024-03-31,15:30,31,3,0,890,1200,6
14458,Kolkata,Chennai,2024-06-30,03:45,30,6,1,794,1200,3
14459,Mumbai,Pune,2024-01-24,19:45,24,1,0,918,1200,10
14460,Chennai,Bangalore,2024-10-06,07:30,6,10,1,1158,1200,1
14461,Mumbai,Bangalore,2024-09-18,09:15,18,9,0,266,1000,3
14462,Bangalore,Mumbai,2024-02-22,12:15,22,2,0,363,1000,7
14463,Mumbai,Kolkata,2024-10-06,04:00,6,10,0,714,1200,5
14464,Bangalore,Chennai,2024-09-29,22:15,29,9,1,828,800,3
14465,Mumbai,Bangalore,2024-09-02,04:45,2,9,0,816,1200,7
14466,Hyderabad,Kolkata,2024-02-02,02:30,2,2,0,275,800,10
14467,Pune,Kolkata,2024-05-07,11:15,7,5,1,1040,800,2
14468,Delhi,Mumbai,2024-08-31,23:45,31,8,0,1115,800,3
14469,Delhi,Hyderabad,2024-05-10,10:00,10,5,0,610,1000,3
14470,Mumbai,Chennai,2024-06-03,15:15,3,6,0,468,800,7
14471,Mumbai,Pune,2024-01-17,06:30,17,1,1,480,800,7
14472,Pune,Hyderabad,2024-08-28,23:45,28,8,0,1118,1200,9
14473,Delhi,Pune,2024-05-12,19:00,12,5,0,759,1200,7
14474,Chennai,Kolkata,2024-03-15,03:30,15,3,0,281,1000,7
14475,Bangalore,Hyderabad,2024-04-25,10:15,25,4,1,1141,1000,5
14476,Bangalore,Chennai,2024-11-11,21:15,11,11,1,915,1200,10
14477,Bangalore,Chennai,2024-06-08,16:45,8,6,0,780,1000,6
14478,Mumbai,Kolkata,2024-05-13,10:00,13,5,0,313,800,10
14479,Kolkata,Delhi,2024-01-30,21:45,30,1,1,569,800,1
14480,Mumbai,Hyderabad,2024-02-06,15:00,6,2,0,632,1200,4
14481,Pune,Bangalore,2024-10-02,17:45,2,10,0,412,1000,4
14482,Chennai,Pune,2024-11-27,04:00,27,11,0,727,1200,6
14483,Mumbai,Kolkata,2024-01-29,12:45,29,1,0,207,800,10
14484,Kolkata,Pune,2024-10-20,09:15,20,10,0,505,1200,3
14485,Hyderabad,Chennai,2024-07-11,12:30,11,7,1,1004,1200,7
14486,Chennai,Bangalore,2024-01-26,10:45,26,1,0,468,800,5
14487,Mumbai,Bangalore,2024-07-05,15:45,5,7,0,548,1200,10
14488,Chennai,Mumbai,2024-06-12,07:15,12,6,0,1000,1200,7
14489,Delhi,Mumbai,2024-07-08,08:45,8,7,0,1096,1000,3
14490,Pune,Chennai,2024-06-21,22:30,21,6,1,255,800,6
14491,Bangalore,Kolkata,2024-06-26,07:00,26,6,1,209,1200,3
14492,Pune,Delhi,2024-03-01,05:15,1,3,1,501,800,7
14493,Chennai,Pune,2024-12-02,15:30,2,12,0,610,800,10
14494,Hyderabad,Bangalore,2024-01-15,03:00,15,1,0,381,1000,2
14495,Mumbai,Kolkata,2024-05-08,17:45,8,5,0,261,800,2
14496,Chennai,Kolkata,2024-09-21,12:45,21,9,0,928,1000,4
14497,Pune,Hyderabad,2024-03-29,18:30,29,3,0,654,800,8
14498,Delhi,Pune,2024-07-28,08:15,28,7,0,853,1000,3
14499,Kolkata,Hyderabad,2024-03-25,01:15,25,3,0,741,1000,8
14500,Mumbai,Delhi,2024-08-08,11:45,8,8,0,1087,1200,8
14501,Bangalore,Mumbai,2024-11-21,05:30,21,11,0,471,1200,5
14502,Delhi,Hyderabad,2024-12-09,17:15,9,12,0,715,1000,6
14503,Pune,Mumbai,2024-01-25,01:45,25,1,0,460,1000,5
14504,Kolkata,Chennai,2024-06-22,23:15,22,6,0,1090,800,2
14505,Delhi,Mumbai,2024-03-19,22:45,19,3,1,492,1200,10
14506,Kolkata,Hyderabad,2024-08-18,14:45,18,8,0,982,800,5
14507,Kolkata,Pune,2024-12-13,23:15,13,12,0,701,800,4
14508,Pune,Bangalore,2024-10-02,12:15,2,10,1,1039,800,6
14509,Kolkata,Hyderabad,2024-12-01,17:00,1,12,1,1020,800,4
14510,Pune,Hyderabad,2024-05-10,10:15,10,5,0,233,1000,6
14511,Kolkata,Bangalore,2024-09-14,04:30,14,9,0,839,800,4
14512,Mumbai,Hyderabad,2024-01-19,22:00,19,1,1,727,800,8
14513,Chennai,Kolkata,2024-05-26,16:00,26,5,0,1062,1000,3
14514,Mumbai,Chennai,2024-05-10,21:30,10,5,1,467,1000,1
14515,Pune,Bangalore,2024-04-17,17:30,17,4,1,904,800,10
14516,Bangalore,Delhi,2024-08-18,22:00,18,8,0,215,1200,4
14517,Kolkata,Bangalore,2024-03-04,04:45,4,3,0,1183,1200,9
14518,Kolkata,Chennai,2024-11-14,18:45,14,11,0,800,1200,10
14519,Hyderabad,Chennai,2024-06-10,15:15,10,6,0,1057,1000,5
14520,Pune,Chennai,2024-12-14,04:30,14,12,0,585,800,2
14521,Pune,Kolkata,2024-11-02,17:45,2,11,0,927,1000,5
14522,Delhi,Mumbai,2024-10-12,20:15,12,10,0,806,1000,9
14523,Delhi,Mumbai,2024-10-17,03:15,17,10,1,1199,800,1
14524,Chennai,Delhi,2024-10-17,06:15,17,10,0,729,1200,10
14525,Bangalore,Delhi,2024-03-26,04:00,26,3,0,245,800,3
14526,Delhi,Mumbai,2024-01-02,00:00,2,1,1,908,1200,8
14527,Chennai,Bangalore,2024-02-28,01:00,28,2,1,720,1200,7
14528,Hyderabad,Delhi,2024-10-07,02:30,7,10,1,393,1000,2
14529,Mumbai,Hyderabad,2024-04-30,17:30,30,4,0,1150,1000,2
14530,Bangalore,Kolkata,2024-01-25,15:30,25,1,0,631,1200,4
14531,Mumbai,Chennai,2024-07-28,18:30,28,7,0,1052,1200,1
14532,Hyderabad,Mumbai,2024-01-09,14:45,9,1,0,1137,800,6
14533,Pune,Mumbai,2024-06-17,23:45,17,6,0,648,800,1
14534,Kolkata,Hyderabad,2024-08-11,13:45,11,8,0,632,1000,2
14535,Hyderabad,Pune,2024-07-20,11:30,20,7,0,1088,800,4
14536,Mumbai,Hyderabad,2024-08-16,17:30,16,8,0,302,1000,10
14537,Chennai,Hyderabad,2024-09-24,19:00,24,9,0,576,1200,7
14538,Chennai,Kolkata,2024-04-13,09:15,13,4,1,586,1200,3
14539,Chennai,Kolkata,2024-08-23,00:15,23,8,0,752,1000,8
14540,Bangalore,Pune,2024-12-04,20:45,4,12,0,1000,1200,6
14541,Hyderabad,Chennai,2024-10-29,13:15,29,10,0,571,1000,10
14542,Chennai,Bangalore,2024-01-12,22:15,12,1,0,329,800,3
14543,Chennai,Pune,2024-07-02,14:15,2,7,0,589,800,2
14544,Bangalore,Hyderabad,2024-10-19,11:15,19,10,1,1163,800,6
14545,Mumbai,Kolkata,2024-06-09,03:45,9,6,0,698,1000,2
14546,Kolkata,Pune,2024-03-11,15:30,11,3,0,594,1200,2
14547,Hyderabad,Kolkata,2024-12-10,20:15,10,12,1,487,800,3
14548,Chennai,Mumbai,2024-03-31,05:15,31,3,0,817,1000,9
14549,Bangalore,Hyderabad,2024-08-18,01:30,18,8,0,938,1200,5
14550,Delhi,Hyderabad,2024-10-10,11:30,10,10,0,581,1000,6
14551,Chennai,Kolkata,2024-03-05,00:15,5,3,1,329,1000,1
14552,Kolkata,Bangalore,2024-01-10,23:00,10,1,1,264,1200,4
14553,Kolkata,Mumbai,2024-07-28,08:00,28,7,0,670,800,3
14554,Mumbai,Bangalore,2024-03-31,16:15,31,3,0,1141,1200,5
14555,Hyderabad,Delhi,2024-02-15,15:15,15,2,0,364,1200,8
14556,Delhi,Hyderabad,2024-03-10,13:00,10,3,0,598,1200,1
14557,Chennai,Hyderabad,2024-01-31,11:00,31,1,0,293,800,1
14558,Bangalore,Delhi,2024-08-25,03:00,25,8,1,522,800,2
14559,Kolkata,Hyderabad,2024-07-04,07:45,4,7,0,254,1200,4
14560,Hyderabad,Delhi,2024-08-24,02:45,24,8,0,807,1000,1
14561,Chennai,Mumbai,2024-12-24,20:00,24,12,0,1098,1200,9
14562,Kolkata,Mumbai,2024-12-23,09:15,23,12,0,1030,1200,10
14563,Bangalore,Chennai,2024-07-30,18:15,30,7,0,1085,1000,3
14564,Bangalore,Mumbai,2024-05-22,15:00,22,5,0,623,1200,10
14565,Pune,Kolkata,2024-09-20,04:45,20,9,0,407,1000,4
14566,Pune,Kolkata,2024-02-06,01:30,6,2,0,540,800,6
14567,Pune,Bangalore,2024-12-05,19:45,5,12,0,427,1200,2
14568,Chennai,Mumbai,2024-04-19,23:30,19,4,0,648,1000,6
14569,Pune,Delhi,2024-08-03,16:00,3,8,1,615,1000,1
14570,Kolkata,Chennai,2024-08-17,06:15,17,8,0,934,1000,9
14571,Bangalore,Delhi,2024-10-07,09:15,7,10,1,525,800,5
14572,Chennai,Delhi,2024-10-03,01:30,3,10,1,542,800,8
14573,Mumbai,Pune,2024-01-26,12:30,26,1,0,659,1200,6
14574,Hyderabad,Chennai,2024-07-22,05:15,22,7,0,778,800,10
14575,Hyderabad,Kolkata,2024-06-19,10:00,19,6,0,243,1000,1
14576,Kolkata,Bangalore,2024-02-22,07:00,22,2,0,1173,800,8
14577,Pune,Bangalore,2024-07-17,03:00,17,7,0,345,1000,8
14578,Kolkata,Chennai,2024-01-28,21:15,28,1,0,372,1200,7
14579,Kolkata,Bangalore,2024-07-08,07:30,8,7,0,1037,1000,3
14580,Hyderabad,Delhi,2024-12-07,04:15,7,12,0,648,1000,1
14581,Hyderabad,Mumbai,2024-08-01,22:00,1,8,0,280,1000,6
14582,Delhi,Pune,2024-04-03,11:30,3,4,0,650,1200,1
14583,Chennai,Mumbai,2024-01-23,15:00,23,1,0,983,1000,3
14584,Chennai,Kolkata,2024-10-08,01:30,8,10,0,925,1200,1
14585,Delhi,Pune,2024-02-03,01:00,3,2,0,602,1000,5
14586,Pune,Kolkata,2024-01-07,06:00,7,1,0,203,1000,3
14587,Hyderabad,Mumbai,2024-08-07,01:30,7,8,0,265,800,10
14588,Hyderabad,Mumbai,2024-11-30,10:15,30,11,0,1182,1200,6
14589,Pune,Delhi,2024-07-10,21:30,10,7,0,350,800,7
14590,Hyderabad,Delhi,2024-01-31,13:45,31,1,0,783,1200,1
14591,Chennai,Kolkata,2024-08-07,17:00,7,8,1,275,1200,8
14592,Chennai,Mumbai,2024-01-23,22:15,23,1,0,690,1200,3
14593,Kolkata,Delhi,2024-12-05,06:30,5,12,0,514,1200,4
14594,Hyderabad,Delhi,2024-07-20,15:45,20,7,0,586,800,6
14595,Hyderabad,Mumbai,2024-03-23,20:30,23,3,0,1048,800,8
14596,Delhi,Bangalore,2024-06-09,08:15,9,6,0,1120,1000,5
14597,Hyderabad,Bangalore,2024-10-02,08:15,2,10,0,796,800,10
14598,Kolkata,Delhi,2024-04-22,07:30,22,4,0,538,800,1
14599,Kolkata,Hyderabad,2024-10-19,01:45,19,10,0,1059,1200,6
14600,Delhi,Hyderabad,2024-11-22,17:45,22,11,0,722,1000,1
14601,Delhi,Hyderabad,2024-02-15,12:45,15,2,0,654,800,10
14602,Hyderabad,Chennai,2024-12-13,10:45,13,12,1,542,1200,6
14603,Pune,Bangalore,2024-04-05,02:15,5,4,1,807,1200,5
14604,Delhi,Bangalore,2024-01-24,07:15,24,1,0,629,1200,1
14605,Kolkata,Delhi,2024-08-22,11:30,22,8,0,733,800,5
14606,Chennai,Bangalore,2024-01-13,22:15,13,1,0,201,1000,2
14607,Pune,Mumbai,2024-03-23,07:00,23,3,1,385,800,3
14608,Hyderabad,Pune,2024-11-07,23:15,7,11,0,269,1000,9
14609,Bangalore,Chennai,2024-01-03,21:30,3,1,1,779,800,2
14610,Pune,Hyderabad,2024-09-14,13:15,14,9,0,748,1000,9
14611,Bangalore,Hyderabad,2024-10-28,10:45,28,10,0,906,1000,2
14612,Chennai,Kolkata,2024-09-21,01:00,21,9,0,968,1000,8
14613,Bangalore,Pune,2024-11-05,06:00,5,11,0,760,1000,9
14614,Bangalore,Chennai,2024-03-29,16:30,29,3,0,539,1000,2
14615,Bangalore,Delhi,2024-03-27,23:45,27,3,0,366,800,3
14616,Bangalore,Delhi,2024-11-10,09:15,10,11,0,840,800,3
14617,Hyderabad,Chennai,2024-02-15,08:30,15,2,0,698,1000,3
14618,Kolkata,Bangalore,2024-02-26,02:45,26,2,0,1197,1000,1
14619,Kolkata,Delhi,2024-11-17,23:00,17,11,0,330,800,1
14620,Mumbai,Pune,2024-12-22,04:15,22,12,0,1072,800,8
14621,Chennai,Mumbai,2024-03-06,22:00,6,3,0,449,1000,1
14622,Pune,Delhi,2024-09-14,02:45,14,9,1,543,800,5
14623,Chennai,Delhi,2024-01-02,21:00,2,1,0,552,1200,8
14624,Chennai,Bangalore,2024-07-01,12:00,1,7,0,825,1200,3
14625,Pune,Hyderabad,2024-12-16,00:15,16,12,1,812,800,2
14626,Chennai,Mumbai,2024-07-12,19:00,12,7,0,1081,800,2
14627,Pune,Hyderabad,2024-05-14,07:30,14,5,1,268,1200,7
14628,Delhi,Mumbai,2024-10-17,02:15,17,10,1,1161,800,8
14629,Hyderabad,Kolkata,2024-01-29,11:45,29,1,1,770,1000,7
14630,Chennai,Hyderabad,2024-07-15,07:45,15,7,0,1152,800,10
14631,Bangalore,Chennai,2024-07-04,11:00,4,7,0,510,1200,5
14632,Mumbai,Pune,2024-01-19,14:45,19,1,0,600,800,10
14633,Pune,Delhi,2024-04-25,18:45,25,4,0,552,800,10
14634,Chennai,Delhi,2024-08-20,06:15,20,8,1,1066,800,3
14635,Chennai,Hyderabad,2024-02-15,09:15,15,2,1,461,800,3
14636,Pune,Kolkata,2024-06-24,20:30,24,6,0,472,1200,2
14637,Kolkata,Bangalore,2024-09-19,20:00,19,9,1,746,1200,10
14638,Kolkata,Bangalore,2024-02-20,23:45,20,2,0,351,1200,5
14639,Pune,Kolkata,2024-02-13,21:45,13,2,0,469,800,9
14640,Mumbai,Delhi,2024-03-09,23:30,9,3,0,1169,1000,6
14641,Kolkata,Hyderabad,2024-07-05,17:15,5,7,0,430,800,4
14642,Pune,Hyderabad,2024-12-19,07:00,19,12,0,280,1200,9
14643,Chennai,Bangalore,2024-01-15,11:30,15,1,1,578,1000,10
14644,Kolkata,Mumbai,2024-09-12,10:45,12,9,0,611,1200,6
14645,Delhi,Chennai,2024-05-02,13:30,2,5,0,777,1000,7
14646,Chennai,Pune,2024-10-31,16:45,31,10,1,1185,800,4
14647,Mumbai,Delhi,2024-02-10,05:30,10,2,0,492,1000,9
14648,Kolkata,Hyderabad,2024-10-20,10:30,20,10,0,720,800,3
14649,Pune,Chennai,2024-11-01,04:30,1,11,1,1005,1000,7
14650,Mumbai,Bangalore,2024-04-03,03:15,3,4,0,213,1000,3
14651,Delhi,Chennai,2024-10-28,03:30,28,10,0,385,1000,5
14652,Hyderabad,Pune,2024-05-15,20:15,15,5,1,453,800,2
14653,Mumbai,Chennai,2024-06-07,06:00,7,6,1,663,1200,4
14654,Kolkata,Chennai,2024-04-25,03:00,25,4,0,230,1200,8
14655,Bangalore,Mumbai,2024-03-26,04:00,26,3,1,281,1000,2
14656,Bangalore,Mumbai,2024-06-11,05:15,11,6,0,571,1200,3
14657,Chennai,Kolkata,2024-08-23,08:30,23,8,1,1064,1200,1
14658,Hyderabad,Bangalore,2024-04-09,20:15,9,4,0,1090,1200,9
14659,Chennai,Mumbai,2024-03-16,07:45,16,3,0,673,1000,10
14660,Chennai,Bangalore,2024-12-15,10:45,15,12,1,392,800,1
14661,Hyderabad,Chennai,2024-02-01,20:00,1,2,0,1147,1200,3
14662,Pune,Chennai,2024-10-01,02:00,1,10,0,1149,1000,9
14663,Kolkata,Hyderabad,2024-01-19,00:15,19,1,0,695,1200,3
14664,Hyderabad,Chennai,2024-04-05,10:45,5,4,0,878,800,7
14665,Hyderabad,Kolkata,2024-06-03,07:00,3,6,1,987,800,9
14666,Pune,Kolkata,2024-12-21,02:45,21,12,0,368,800,2
14667,Delhi,Bangalore,2024-11-14,11:30,14,11,1,926,800,3
14668,Kolkata,Hyderabad,2024-11-03,20:15,3,11,1,789,1200,4
14669,Mumbai,Delhi,2024-07-10,19:30,10,7,0,1047,1200,4
14670,Delhi,Mumbai,2024-03-18,20:45,18,3,0,432,1200,9
14671,Bangalore,Kolkata,2024-03-30,00:30,30,3,0,572,1000,6
14672,Delhi,Mumbai,2024-04-26,13:45,26,4,0,289,1200,1
14673,Chennai,Bangalore,2024-02-16,01:45,16,2,0,246,1200,7
14674,Bangalore,Chennai,2024-03-02,16:15,2,3,1,1049,800,1
14675,Hyderabad,Delhi,2024-09-08,03:15,8,9,0,605,800,9
14676,Delhi,Kolkata,2024-12-13,17:15,13,12,1,923,800,7
14677,Kolkata,Mumbai,2024-09-30,08:45,30,9,0,689,800,8
14678,Pune,Mumbai,2024-03-08,04:15,8,3,0,1193,800,3
14679,Delhi,Pune,2024-09-17,00:00,17,9,0,972,1200,5
14680,Delhi,Chennai,2024-10-13,21:15,13,10,0,934,1200,3
14681,Kolkata,Mumbai,2024-07-26,01:45,26,7,0,387,1200,4
14682,Mumbai,Pune,2024-01-26,12:15,26,1,1,1053,1200,4
14683,Hyderabad,Pune,2024-02-28,17:00,28,2,1,478,1000,5
14684,Hyderabad,Mumbai,2024-01-04,15:30,4,1,0,434,1200,2
14685,Kolkata,Bangalore,2024-06-14,04:00,14,6,0,1109,1200,4
14686,Pune,Chennai,2024-03-30,12:00,30,3,1,720,1000,4
14687,Bangalore,Pune,2024-08-30,21:30,30,8,0,595,800,5
14688,Pune,Chennai,2024-01-24,11:30,24,1,0,457,1200,3
14689,Kolkata,Pune,2024-02-04,11:00,4,2,0,638,1200,2
14690,Hyderabad,Kolkata,2024-12-10,10:30,10,12,0,638,1000,10
14691,Kolkata,Hyderabad,2024-10-22,23:45,22,10,0,806,800,8
14692,Bangalore,Chennai,2024-07-02,05:00,2,7,0,688,800,1
14693,Mumbai,Delhi,2024-08-10,05:00,10,8,1,272,1200,2
14694,Delhi,Pune,2024-12-04,02:15,4,12,0,514,800,10
14695,Delhi,Pune,2024-08-08,19:45,8,8,1,673,1200,7
14696,Hyderabad,Kolkata,2024-09-24,15:15,24,9,1,275,800,8
14697,Chennai,Delhi,2024-02-10,19:15,10,2,1,335,1000,1
14698,Chennai,Mumbai,2024-12-22,18:45,22,12,1,864,1200,6
14699,Delhi,Pune,2024-04-16,20:30,16,4,0,407,800,7
14700,Mumbai,Chennai,2024-04-06,00:30,6,4,0,386,800,3
14701,Hyderabad,Mumbai,2024-03-02,18:00,2,3,0,560,800,8
14702,Pune,Chennai,2024-05-19,09:45,19,5,1,1018,1000,1
14703,Kolkata,Hyderabad,2024-01-01,04:45,1,1,1,1191,1200,7
14704,Mumbai,Chennai,2024-10-05,21:45,5,10,0,708,1000,10
14705,Chennai,Kolkata,2024-08-18,09:00,18,8,1,629,800,6
14706,Chennai,Pune,2024-01-18,08:30,18,1,1,233,800,4
14707,Mumbai,Chennai,2024-12-23,07:45,23,12,1,403,800,5
14708,Bangalore,Chennai,2024-11-11,05:45,11,11,0,651,800,10
14709,Kolkata,Mumbai,2024-03-11,18:45,11,3,0,428,1000,1
14710,Kolkata,Mumbai,2024-10-30,14:00,30,10,0,383,1000,2
14711,Delhi,Kolkata,2024-03-23,14:45,23,3,1,890,800,5
14712,Delhi,Hyderabad,2024-06-09,19:30,9,6,0,1138,1200,10
14713,Chennai,Mumbai,2024-05-24,13:45,24,5,0,453,1000,5
14714,Pune,Mumbai,2024-04-23,09:30,23,4,0,1004,800,10
14715,Hyderabad,Bangalore,2024-10-18,19:15,18,10,0,971,1200,5
14716,Mumbai,Kolkata,2024-08-18,09:15,18,8,1,788,1000,5
14717,Hyderabad,Kolkata,2024-12-12,21:15,12,12,0,349,800,10
14718,Mumbai,Kolkata,2024-08-03,04:45,3,8,0,940,800,2
14719,Delhi,Mumbai,2024-02-23,00:45,23,2,0,332,800,2
14720,Pune,Chennai,2024-01-23,15:30,23,1,0,508,1200,4
14721,Mumbai,Pune,2024-12-29,13:30,29,12,0,544,1000,3
14722,Hyderabad,Mumbai,2024-01-06,01:30,6,1,1,484,1200,5
14723,Chennai,Hyderabad,2024-03-16,23:15,16,3,0,780,800,3
14724,Kolkata,Mumbai,2024-02-24,04:00,24,2,1,408,1200,6
14725,Pune,Chennai,2024-07-01,16:45,1,7,0,394,1000,8
14726,Hyderabad,Kolkata,2024-08-08,02:15,8,8,0,1167,800,6
14727,Bangalore,Mumbai,2024-04-06,08:30,6,4,0,606,1000,2
14728,Hyderabad,Mumbai,2024-10-04,17:30,4,10,0,249,800,3
14729,Delhi,Bangalore,2024-03-21,21:15,21,3,0,234,800,5
14730,Chennai,Mumbai,2024-04-03,08:45,3,4,0,412,1200,1
14731,Mumbai,Delhi,2024-12-05,14:45,5,12,1,716,1200,9
14732,Pune,Hyderabad,2024-01-17,17:30,17,1,0,927,1200,10
14733,Pune,Mumbai,2024-07-14,18:00,14,7,0,356,1200,8
14734,Chennai,Mumbai,2024-02-02,14:30,2,2,0,392,800,4
14735,Pune,Mumbai,2024-01-30,04:15,30,1,0,749,1000,3
14736,Delhi,Kolkata,2024-11-08,08:45,8,11,0,600,1000,8
14737,Pune,Mumbai,2024-03-22,06:15,22,3,0,336,1200,10
14738,Pune,Delhi,2024-01-05,04:00,5,1,1,337,1000,10
14739,Hyderabad,Mumbai,2024-04-14,00:15,14,4,0,222,800,5
14740,Chennai,Bangalore,2024-08-13,02:00,13,8,1,886,1000,6
14741,Pune,Hyderabad,2024-08-12,13:15,12,8,0,994,1000,6
14742,Delhi,Pune,2024-01-30,05:30,30,1,0,857,1000,1
14743,Hyderabad,Mumbai,2024-04-28,23:30,28,4,0,1035,1000,4
14744,Hyderabad,Mumbai,2024-05-18,22:15,18,5,0,247,800,8
14745,Hyderabad,Kolkata,2024-01-09,02:45,9,1,0,934,800,3
14746,Mumbai,Hyderabad,2024-07-10,01:45,10,7,1,1033,1200,5
14747,Kolkata,Bangalore,2024-08-24,23:00,24,8,1,1051,1000,6
14748,Pune,Mumbai,2024-07-30,03:15,30,7,0,1147,1000,7
14749,Mumbai,Pune,2024-10-04,07:45,4,10,1,357,1200,3
14750,Mumbai,Kolkata,2024-02-02,05:15,2,2,0,524,1200,10
14751,Pune,Kolkata,2024-06-24,12:45,24,6,0,976,1200,5
14752,Bangalore,Pune,2024-03-16,07:45,16,3,0,455,1200,8
14753,Bangalore,Hyderabad,2024-04-05,03:15,5,4,0,286,800,2
14754,Bangalore,Chennai,2024-09-19,01:15,19,9,1,913,1000,10
14755,Hyderabad,Pune,2024-02-07,14:00,7,2,0,1083,1000,1
14756,Pune,Kolkata,2024-04-25,19:15,25,4,0,560,800,6
14757,Delhi,Kolkata,2024-06-11,23:00,11,6,0,705,800,3
14758,Delhi,Bangalore,2024-07-17,23:30,17,7,1,455,800,3
14759,Delhi,Hyderabad,2024-07-03,09:15,3,7,1,347,800,3
14760,Chennai,Pune,2024-06-13,21:30,13,6,1,805,1200,4
14761,Delhi,Pune,2024-01-01,22:15,1,1,0,407,1000,5
14762,Chennai,Hyderabad,2024-06-05,16:45,5,6,0,720,1200,1
14763,Mumbai,Bangalore,2024-01-11,05:00,11,1,1,1080,1000,9
14764,Kolkata,Mumbai,2024-02-06,19:30,6,2,1,394,1200,8
14765,Mumbai,Kolkata,2024-12-25,05:45,25,12,0,637,1200,3
14766,Bangalore,Pune,2024-06-11,13:15,11,6,1,474,800,8
14767,Chennai,Mumbai,2024-03-28,05:30,28,3,0,780,800,7
14768,Hyderabad,Bangalore,2024-06-27,17:00,27,6,0,345,1200,1
14769,Kolkata,Mumbai,2024-10-20,23:15,20,10,0,354,1200,2
14770,Hyderabad,Chennai,2024-07-29,06:00,29,7,0,355,1200,6
14771,Pune,Kolkata,2024-12-24,18:45,24,12,0,438,1000,8
14772,Kolkata,Pune,2024-03-19,20:45,19,3,0,376,1200,3
14773,Hyderabad,Bangalore,2024-07-12,02:30,12,7,0,879,1000,9
14774,Mumbai,Hyderabad,2024-04-09,06:00,9,4,0,428,1200,1
14775,Mumbai,Kolkata,2024-09-30,07:15,30,9,0,265,1200,3
14776,Pune,Delhi,2024-02-18,05:00,18,2,0,581,1200,9
14777,Kolkata,Hyderabad,2024-12-30,11:15,30,12,1,1090,1000,9
14778,Chennai,Bangalore,2024-06-01,00:00,1,6,0,981,1200,9
14779,Mumbai,Chennai,2024-10-11,17:00,11,10,0,598,1000,3
14780,Pune,Kolkata,2024-01-01,01:45,1,1,1,381,1200,8
